0,208.0817555,192.5417779,206.3128698,164.5181462,183.9559509,198.4873751,207.0439616,204.2861566,226.0612627,191.332793,203.2918137,201.3376823,226.1021892,152.949755,176.1557627,154.5852377,186.3397438,187.3778924,229.1440939,192.6525244,201.5303936,192.2428568,243.1639102,190.9985642,229.4852575,188.2632279,176.5245132,202.4755222,190.6822155,217.78106,136.766101,150.5013069,171.5579175,173.4477496,167.7170951,207.0910444,177.4010503,180.0831702,181.0453727,173.5616322,229.0016521,243.2369486,187.4763753,213.1141245,151.0428389,162.8196604,221.4878951,217.8927753,126.7877494,215.8448839,231.1168931,240.1014633,204.1513367,203.4210824,208.0419573,222.9319918,213.4436237,245.8705164,198.2651999,188.5696854,194.8460589,230.0902891,221.8548657,177.9865731,169.4038098,242.109241,232.182512,182.8368575,174.9893592,205.7672596,188.7036874,170.7657293,214.6555712,214.5172088,183.0598013,176.6696419,163.831223,244.5123883,192.6752159,165.4362747,218.9022146,173.6417597,192.3907985,166.4222005,202.7280776,220.3155714,225.4254521,195.3996858,216.2054548,221.5363113,176.1894394,232.2485948,216.1769831,191.552067,170.4312228,171.8138342,216.0691929,190.5282041,227.9265197
208.0817555,0,173.0983963,239.8668193,156.0060493,193.7413569,159.319822,177.023279,177.2237624,159.5735104,133.4431581,185.6876969,196.3189558,218.110231,152.4156781,166.351835,141.0041929,153.6408241,225.6604788,176.5335622,183.8361724,168.3142999,189.2424438,147.9121976,184.0614565,244.251423,190.758122,168.6540243,166.4524772,199.4381966,222.9595495,151.220952,160.3407971,199.3119919,215.1365928,188.8638376,170.5658336,181.1472172,150.5686747,177.6168921,203.8456146,233.0840304,197.2135912,189.6077473,163.3671811,212.0118053,139.9436957,190.561288,220.997038,220.0077758,164.4515388,179.4517168,198.8013823,149.6255138,174.2654755,186.6411917,206.6198686,168.7121205,235.1368421,178.2758748,214.1383845,192.3584423,227.0387441,165.7819596,157.566652,158.4758655,212.8576304,225.7900732,191.7209767,192.5889142,173.3191714,201.7220832,159.9428998,165.9392602,219.9756943,205.1253097,216.562689,186.3735785,197.1858632,142.8939708,189.2707278,206.440477,188.3541745,171.009455,193.535588,187.1289372,148.8702423,189.14152,161.5152715,159.3255739,176.1454813,174.6185477,175.6046422,193.3180767,204.1464864,223.8856715,132.7392,184.9479294,192.1709696,165.4525617
192.5417779,173.0983963,0,239.3145551,171.6139716,154.7934152,155.4465612,185.8402885,201.5618629,123.6194159,129.8117229,130.7718142,169.0396893,156.8834865,132.0555667,164.9786417,152.5228731,162.1125444,170.1088064,126.9906047,166.4991225,149.904579,198.6726623,166.6130803,123.9975502,180.3348339,138.6779905,185.7404377,170.4975848,170.8032626,240.222078,174.9885534,195.7286517,134.2987586,153.7554703,180.6380198,128.234589,146.6129865,167.8221924,177.8257258,139.0644623,187.2232581,181.1762523,158.6511147,142.8645004,216.903714,151.2155591,160.2162665,186.4332289,161.8882207,166.5852465,185.4489171,134.2174741,115.4869772,163.7709318,125.0551674,184.4192238,139.145604,244.2279022,154.2257411,189.3824827,131.4455101,167.9176006,186.3562597,163.1777459,143.7886996,184.5031896,223.8919061,194.6330756,183.1988623,149.9708441,195.9932791,154.2796376,124.1318982,191.3898031,136.5826293,126.4303704,112.6229441,132.9505193,138.9370744,188.1453563,199.2020578,155.0615949,161.8208648,123.8770296,170.3554873,181.8483573,192.0593203,161.5748672,141.3911544,144.9048361,182.2027814,180.5510244,186.122144,226.5265971,171.2740553,140.6393003,168.8305734,164.051103,137.3305305
206.3128698,239.8668193,239.3145551,0,183.0992519,212.2694318,217.1244371,161.8363113,171.4363442,227.5241815,209.2590682,211.8667107,168.4620072,253.6503005,204.431511,190.0472285,188.081319,254.8795838,207.5448592,266.0089199,213.4530893,189.2180737,230.1496683,222.3348366,228.0998641,256.4670579,237.5543484,183.173508,210.4428788,218.1272241,216.7475872,200.9131553,173.6335217,211.2378933,206.4865418,158.3322934,180.6696163,231.3522569,199.6600566,209.383977,237.3945251,204.3433626,224.0757764,181.8745761,230.8071889,227.2570302,215.9608305,254.8085192,207.9504425,181.0399953,220.7783968,208.456312,226.8151691,244.2319301,179.8844136,190.9830586,187.882524,216.5696621,272.7362386,242.8466062,209.998477,207.0568692,216.0455959,211.9136607,204.0923899,179.2526231,194.321391,207.6730052,242.3676485,208.3119432,230.3449009,195.4863828,219.1892496,237.5364604,249.0204287,190.6041139,214.9317381,212.7787179,266.6817532,215.0618727,225.21456,170.123831,217.6916457,219.6092415,249.0472355,154.3395843,227.2394315,232.0750567,187.2256307,261.733351,226.6631364,229.050239,221.9755567,224.0693322,173.2434299,236.1886288,196.9007382,260.9374442,191.8980161,227.701378
164.5181462,156.0060493,171.6139716,183.0992519,0,178.4400403,156.2627397,163.2587895,143.0109695,141.0951781,158.1308752,177.036532,157.7821065,175.1485811,148.7264189,145.6987838,137.4090961,140.2801379,168.7553846,185.9402384,133.4082448,149.1851444,125.1904336,139.8461407,179.9760659,221.2202485,180.8413503,164.7033252,160.4155268,193.1943757,166.1386778,135.3285432,84.28254148,165.1784053,182.1340176,145.863811,154.4990332,165.9797413,168.0803419,159.3974639,153.8388391,174.7982498,184.7194048,159.5185323,138.4439679,166.6734426,119.113757,196.3012071,179.541991,165.9142036,157.9092681,148.9776154,185.9741892,172.4937748,132.1051736,168.4520698,165.2553459,157.81923,215.5439615,203.0830848,179.6331503,132.2804082,165.7746423,190.1202056,125.3078813,142.0309235,168.7037476,177.9071269,207.7144669,149.3850238,193.2869624,169.8409698,133.4815863,175.4801952,215.5772109,168.3643764,149.3553929,187.4131282,210.5461164,149.3377943,141.187667,147.6880539,152.8963676,160.6578045,159.4166078,176.4682074,180.2061381,174.9872763,194.4051178,176.7588194,193.3032002,167.8708301,162.6709546,164.4114553,147.9942604,184.5751098,144.1232228,184.7025498,127.4816928,169.5763663
183.9559509,193.7413569,154.7934152,212.2694318,178.4400403,0,183.5410433,171.334233,202.9412391,158.201389,156.2368548,175.9941715,152.8549142,173.0388715,139.3788539,190.8598542,148.3343507,190.2069898,231.3710964,193.8787464,180.5591098,141.8538506,209.5516949,199.0117049,154.8796977,198.8236831,171.4078297,171.7561405,178.5095714,189.2434464,243.7997058,168.6908701,198.7622787,167.0045171,174.9716677,172.9408874,159.241735,144.1315629,189.0493581,169.8841783,179.1593935,225.5294891,208.0453265,147.9256089,192.5061172,215.1864042,179.6266287,168.0595555,209.5731592,168.2612896,186.5769473,221.3463325,157.7756803,171.724022,159.9204465,144.5552382,200.4755029,160.1747352,204.0521402,211.1263065,161.0155087,182.7680953,185.2344303,171.0552809,144.1537491,153.380585,198.6535296,238.9696072,129.0207368,188.3843593,173.61126,191.0400502,147.5561783,208.2412498,200.0621475,134.5273944,163.7536754,168.2004434,174.27054,165.5678208,218.9095141,208.1175226,171.7329073,155.1882313,177.4865254,166.6673635,205.0202219,198.9508096,194.8660558,177.6731987,150.7895642,193.5153151,194.3314651,199.2503032,210.1376842,153.8159495,177.301075,204.2649023,177.2669136,164.5764272
198.4873751,159.319822,155.4465612,217.1244371,156.2627397,183.5410433,0,188.2140164,161.6938141,135.5441051,151.1714883,158.5283224,149.1014662,228.8222421,165.7141306,199.2425351,136.1304116,170.5627018,193.0621524,191.5194034,124.899517,138.5856194,176.1858345,98.93917538,169.411481,232.4581644,153.4260838,158.9275607,182.160565,213.3665234,217.6716634,174.6681989,173.1654483,169.9689205,163.6668922,187.7520981,133.369486,137.4916703,137.5099725,127.9408233,181.4200331,161.5113286,192.6526275,138.4954126,198.0424669,186.8862057,166.0236652,201.0130039,211.2197199,187.6955628,134.5974893,158.5104106,188.1362788,155.8701926,187.7253323,147.8462104,198.2217483,166.838649,239.9740287,168.8323925,162.5589395,163.2059765,151.9450668,183.0637247,175.1672986,161.989358,189.2796147,217.2179483,202.2550464,141.6885485,202.1142947,185.7583689,173.7030329,149.6798326,183.6978351,183.579419,185.4368779,153.6356016,202.0232949,146.093476,202.8213005,205.0455028,103.8451253,178.5685675,161.3076712,175.1175107,216.5406252,166.3390269,152.7628915,135.402318,141.2551758,160.4604913,183.7990249,181.6626757,203.7018772,195.7728116,146.2945066,158.1789153,187.7330855,127.540557
207.0439616,177.023279,185.8402885,161.8363113,163.2587895,171.334233,188.2140164,0,169.7279107,173.9921083,170.8408099,209.3993454,169.9267563,192.038477,177.7855365,162.9417685,152.1741839,227.4193626,220.6312794,208.5208872,193.9270079,129.0683101,180.9509621,176.7681195,192.9003553,222.462276,207.0081806,161.5765549,174.3851118,176.4951853,245.0025694,185.125194,177.8562448,199.175273,179.6803548,157.2771618,163.7503321,169.6538436,172.1592381,203.0805393,202.4610739,203.6547842,220.8085893,189.0199708,191.0621593,220.3322669,186.1504995,209.9198739,223.7726574,197.9421959,192.0748546,151.8015266,177.0184531,205.4458245,183.7424027,162.0959123,194.9866756,186.608207,258.6770076,215.3816158,187.1900391,181.0038696,222.0320328,180.734174,165.100476,108.80403,206.7495101,237.553927,210.1519968,200.3471056,157.9387581,164.5537477,175.2404401,183.3052415,241.8011982,160.0979857,199.7535469,194.7061631,207.9507078,194.5284441,201.0493913,191.1335467,179.2342104,177.3563276,202.0602359,140.2731067,195.4227966,161.0498071,166.5020387,203.011179,175.8412896,221.9904176,195.3132596,225.5358127,185.3004859,230.4662371,184.0174293,236.2710889,169.6551915,186.2057404
204.2861566,177.2237624,201.5618629,171.4363442,143.0109695,202.9412391,161.6938141,169.7279107,0,178.9078085,147.3044229,153.3857081,129.9881728,234.2656657,187.6191482,209.043764,175.472879,181.4618254,175.3119192,221.8326165,197.2678587,145.0401028,181.4230308,154.0002927,217.6497663,252.6011725,209.9199836,164.5329516,190.7270153,207.5931336,206.2353488,189.9993054,158.0255619,167.208545,223.2500823,157.1182244,156.2262929,226.678084,153.5287843,225.7673265,180.3408015,168.3248856,184.0123219,203.1498974,216.4458958,204.3650911,147.1578828,209.7217676,174.2572838,197.2073931,208.3181018,168.6842319,194.1641915,206.8290388,198.3567446,175.792938,175.7876334,204.7206368,264.5976842,222.6245065,223.4746204,185.7081847,195.7856626,207.007598,168.7679128,183.5276014,173.5645171,203.9932079,195.8179759,170.7546041,216.1475667,196.989332,197.9914098,202.7217659,236.5341661,191.1678459,219.0262934,183.3572015,211.5620467,175.0720832,202.6590798,220.2826841,169.1960188,205.487124,205.9183655,164.7777229,176.3414676,182.0768344,205.9478816,176.5868695,205.2847638,199.0685685,156.6049671,177.8668494,197.2889417,229.3642501,175.4641407,229.3731584,163.7012847,173.1020643
226.0612627,159.5735104,123.6194159,227.5241815,141.0951781,158.201389,135.5441051,173.9921083,178.9078085,0,145.6008716,166.4908163,142.7876594,181.2872007,175.3111949,176.9077647,151.7886126,160.2217642,196.4631206,138.9994899,140.0378348,143.8087259,170.4062132,112.5785221,142.9543808,207.4290521,177.6485614,170.5490054,170.7838943,200.6599217,243.4248772,191.2441903,183.0904657,184.1313403,161.835388,198.6023823,121.645794,157.9918657,169.8015847,170.4654863,164.5090363,182.8541555,186.7391338,136.5145012,150.190884,221.6407138,148.462612,151.0859195,209.9121338,187.3426627,176.1983572,179.2063141,152.0323234,156.4761441,157.8080165,117.5419768,175.365314,141.971183,224.9368673,197.0998314,174.0843962,139.2558029,134.0095196,153.5917339,156.8722725,135.5849672,197.2891675,229.1358304,209.8435903,186.9007857,184.9340917,194.6817612,171.7275691,157.4145279,192.2109951,174.5165394,156.469209,180.3684744,165.3098152,107.67621,186.8531835,176.8976326,157.4576432,174.8045577,170.7726991,176.5839025,177.3347522,174.4678593,185.1207736,135.7597484,169.7591789,192.0312424,175.2362466,173.8927591,209.5650629,205.4172655,163.3727548,169.8063207,145.67574,128.1601247
