0,2.500838069,3.639009185,3.554828775,3.858655969,3.725912291,2.990134979,2.487437322,3.307400184,1.969080986,2.464624654,3.644674496,2.622390512,3.899147881,2.374806007,2.436819901,3.214251187,4.096961147,2.572510702,2.494705189,3.925726692,3.823536158,2.149355852,3.224800781,4.123865933,4.72983762,2.547484619,3.144139021,4.022459543,2.604447477,4.170988757,3.678864424,4.445733859,3.282538886,4.319504039,3.242553603,2.866267879,1.728143357,3.206057242,2.985680805,2.206576365,3.550968723,4.131230171,3.688414038,2.553681687,2.812039256,3.498640321,2.679451953,4.265844933,3.284460876,3.527775581,3.429950073,2.777724801,3.662989143,4.822266507,3.633083656,3.601012794,3.163543417,3.692811965,2.902900344,3.039507779,3.742637379,2.101685953,3.21254798,1.334489492,3.238031552,3.349498992,3.025986638,2.067295724,2.745772268,1.727103663,4.152336559,1.637225025,3.496440145,3.075969203,3.131562103,3.373243787,3.689723114,3.684260152,3.019900458,2.656710042,3.086634221,3.353890718,1.677584789,2.881480019,2.367215199,2.202436631,4.258063952,3.128940319,1.953853508,3.104340874,5.22890164,1.959802973,2.963415888,2.921403631,2.768922343,2.007437727,3.009124252,4.275481899,2.490999555,2.816098275,3.43189362,3.420955684,2.881317007,2.744321422,2.943892656,1.680178968,2.601934395,2.750980653,3.845665195,4.105615717,2.686601664,2.366568482,3.029542978,3.332226253,3.945664857,4.077670597,3.591862361,3.20249529,2.253650002,3.909014777,3.041298764,3.340921158,4.346182552,3.762629705,2.403475167,4.850014726,2.761722789,2.561426871,2.176013463,2.395650738,2.61329374,4.27030245,4.36905642,3.773915845,2.273831977,3.224823268,4.280160014,3.273694775,3.105427805,3.897295681,3.951505145,3.836817729,2.684964241,3.670959347,2.649863025,1.56126122,2.851643355,2.984315143,3.4213193,2.464114842,4.092076771,2.24184646,2.270049618,6.17782934,2.46362091,2.275060245,2.409789747,3.372350612,1.916965615,4.152717585,2.534291635,3.22455458,2.921582856,3.860069234,2.022117768,3.644644666,2.601478145,2.143621877,3.234003276,2.888216358,2.730614381,1.911466741,3.402184995,3.509578963,2.598496739,1.952297986,2.223143879,2.749825692,3.137302152,2.699618101,3.186720869,2.7842574,5.50604414,2.421287203,3.18651245,3.933015293,3.658807509,3.819483299,2.687179709,1.915919612,3.734531436,3.60332374,4.167788101,4.385740047,4.26363277,3.123701648,3.613709216,3.300506317,2.445273687
2.500838069,0,2.952718345,4.6788198,2.555223644,4.075494206,1.803019047,1.960131279,3.175825883,2.733363354,0.704919545,1.37266666,0.975205501,3.634181091,2.335892907,1.644154604,2.031378777,2.363140647,0.805261693,1.731364206,3.139883952,2.963723474,1.074253469,1.189891616,4.331687482,3.408400705,3.249626552,1.821398011,3.075997652,2.94089762,3.546817095,1.941748357,3.225815619,2.578634743,2.530835189,1.329706643,1.594145541,1.375840295,1.582778867,1.92012116,3.405781012,2.551397236,3.773754964,2.524472047,2.658557245,2.680090591,2.307715853,1.127933363,3.176225939,2.322784871,3.172593111,3.614361089,0.700669477,1.662554909,3.285838218,2.611011908,2.887814936,2.394514262,1.382818475,1.214166799,3.227631545,3.397023599,2.554319251,1.5670039,2.10372507,1.53989227,2.868972995,3.130044258,2.08720205,2.610160054,2.863668583,3.063848725,2.327155613,1.285579446,2.998602691,1.964358484,1.763761813,2.977731805,3.650007096,1.984970685,2.150475315,1.856242553,1.489447188,2.180716962,3.24416841,2.450742313,2.238971928,3.133612321,2.875624742,3.461418424,2.220249566,4.03863824,2.094903442,1.93451798,1.328066859,2.144407745,2.257503385,3.119397522,2.993167584,2.332581673,4.094180925,2.255250213,1.450034127,3.017533706,1.055395016,2.025436835,1.90232811,2.662121551,2.41183394,2.033062054,2.910797171,2.723877611,2.70492327,2.214743163,2.480475306,2.807900918,2.006060154,4.311080218,2.888894224,2.60152674,2.250327114,2.719551226,3.353385121,2.421727665,2.87071884,1.207153882,4.012214666,2.455057745,2.271112765,2.386744765,1.488647634,2.419506378,4.332926939,4.666856513,2.73865017,3.038632831,1.937181755,2.432738333,2.368130463,2.719649463,2.787682957,2.522825955,2.823519037,1.252558141,2.718920303,1.302916876,3.118519882,1.768967351,2.635508963,2.585670261,3.549525602,3.363034912,2.362446953,3.192631419,5.386793697,2.34370488,3.64809543,3.079311351,3.25695152,2.477261767,3.426572834,1.34465159,3.405104665,1.661061652,2.442559469,2.257534377,1.837181015,2.020763039,2.294090687,2.898299945,2.95745833,3.303782559,1.190171928,2.526666452,3.358692267,3.225978155,2.074779789,2.618571655,3.742474699,4.350549924,2.248633495,1.985990991,2.0263825,4.023793543,1.278158197,2.710864438,2.502255592,2.789442737,3.120276846,2.411861089,2.082468355,2.555832197,2.770969902,2.873076009,3.086147825,2.678320676,3.012801831,2.529586097,3.352846162,1.851648536
3.639009185,2.952718345,0,4.264292262,3.727209339,4.709432102,3.313337916,3.278676524,3.995426358,3.249926442,3.523153171,2.609182277,3.06024858,2.958792761,3.078108805,3.895256479,2.674847797,2.980658012,3.049274644,2.974539949,4.171312016,3.016871142,2.584335875,3.522395274,2.354549201,2.586339745,3.415899402,2.219780249,2.639539349,2.689310595,3.533548384,2.005119222,4.238111576,3.078048818,3.869098821,3.147429578,4.20082617,3.734036407,2.298303593,2.073065124,3.373869854,3.632171165,2.44074025,2.861639981,1.696241847,3.542729082,3.407084577,2.029356707,3.733688426,2.550721528,3.726410599,3.802784758,3.331873303,2.344212552,4.313095384,3.524120557,4.492094091,4.299737999,3.437281543,2.699752595,2.857106533,4.91222176,2.07486488,2.472526206,2.444848368,2.281545292,2.230208329,2.239518076,2.69192592,2.113016493,2.94277376,1.618441958,2.907691961,3.404915553,4.417567459,1.99077663,1.606129726,3.445967221,4.726278821,3.385604195,4.239614107,3.580097594,3.433590203,2.324334086,3.651875207,3.008212132,3.278971905,3.055535546,1.3893431,4.28740001,4.177624214,3.129462647,2.934904428,2.296535577,2.569506954,4.12542806,3.277731625,4.167722194,4.475384927,3.327238089,5.30086835,2.181007107,3.335227707,2.003910094,2.620606324,2.606826842,3.282742364,2.619697216,2.014490485,4.175164268,3.01891889,1.230655569,3.095581865,2.020947436,1.564703565,3.576290334,2.83095564,3.637716903,2.206447607,3.653696408,1.886162735,2.0147378,2.549963934,3.058669484,2.528833145,3.730442072,4.837008751,3.045501087,2.927347553,2.106548866,3.35765884,4.392265851,3.733129302,3.913121405,2.746160165,4.066892088,3.626171021,4.836215852,4.062933436,3.794363407,3.448420342,3.008092212,3.520651478,1.996246565,3.285353815,3.65991652,3.517856124,1.849721375,3.863576251,2.918996703,4.852210843,3.488123537,2.475566868,2.251832917,3.857034601,2.274398543,5.062859778,3.356926744,2.457598314,3.403874806,3.09886256,3.155794369,3.085363732,2.902056467,4.059484531,3.765997973,3.415850754,3.669296598,2.671139756,3.64007243,3.255411221,2.729566785,3.173346177,4.352917859,2.786896824,3.297559917,3.047529295,1.721319994,3.895238557,5.717396709,3.462601489,4.218547473,2.132167945,4.350825774,1.986986018,2.416180669,2.122100518,2.214367603,3.216778267,3.114359066,3.224296317,1.965370511,2.4127866,2.190220371,3.245837803,4.174301837,3.075407495,2.382850903,5.040011768,2.505442048
3.554828775,4.6788198,4.264292262,0,5.199733217,3.242564642,4.140055688,5.097582727,5.112709702,2.611900101,5.038486339,5.013105219,4.664651853,2.72151849,3.500114107,4.448866991,3.623338652,4.626480136,4.931277542,5.077650331,5.735189245,4.099776841,3.799267775,5.318450831,4.334597311,4.2139582,3.618339204,3.956460709,3.470597906,3.07116322,4.504515377,4.657648232,4.785422697,2.947068685,4.920141529,5.2234794,4.818357081,4.510924217,4.481684546,3.829148958,2.589856609,4.241975534,3.746233394,3.823998193,3.863684444,5.04011777,3.598874261,4.217610289,4.086611392,3.433677787,3.128232716,2.154835343,4.78830524,4.951600903,4.869517649,4.886865393,3.636485284,4.107466196,5.08199504,4.1009632,2.949062403,3.765848358,2.508911313,4.053770079,2.996911264,4.87841998,2.827670626,3.613016064,2.753559196,3.174710401,2.401822919,4.16759994,3.541879454,5.01166134,4.945896637,3.741771874,4.743481951,4.413997792,5.468925893,3.820882597,4.078949885,3.940572598,4.442494255,3.265212949,1.986595559,2.650984906,3.845560605,4.406940726,3.420844008,3.28966253,4.435673485,4.686512155,2.656354022,3.662568621,5.369713114,4.400231213,3.830919806,5.405656543,6.886469219,4.113724253,2.972676413,4.128283401,5.37872374,3.86058691,4.691782095,3.383661444,3.714809364,3.241696349,2.839715429,4.949855789,3.912865612,3.863727042,2.664977734,4.107675942,4.115048665,3.639081432,5.862586121,4.15298683,3.377103441,2.608545092,4.58279324,3.371679328,2.666626198,4.716622371,3.710712156,4.489391155,3.787840544,3.756226973,3.529306337,3.229106697,3.611845683,4.119353009,4.742153778,2.281277052,3.38321461,3.224715416,4.190927386,6.021864134,4.095729009,4.075998662,4.232679678,4.030758432,4.374722372,4.303810092,4.742605625,4.606219081,2.648852181,3.619763444,2.971131173,5.042504537,2.761953657,3.969669909,3.153136082,3.84773974,5.148466055,2.750818933,3.53440264,2.236678691,2.585342105,3.351833134,3.82064562,4.156371409,2.891761327,3.76900281,4.82587509,2.920136783,4.574167303,4.609619442,3.302474438,2.707089608,2.60751413,3.288962053,3.700117647,5.004128098,3.48820551,2.843114205,3.302884874,3.116265406,1.848399148,3.837549788,4.286397951,4.896742564,3.349699369,5.682074425,4.261590415,3.016641737,5.403025931,4.605606231,2.893362935,3.944463903,3.663634195,4.061388133,3.350925501,5.05903485,3.843822586,4.968473354,3.013692356,3.659865008,4.680148043,3.34639956
3.858655969,2.555223644,3.727209339,5.199733217,0,3.106169616,1.553444061,4.384705475,2.090195418,4.412773061,3.003151985,2.332991978,2.815809168,3.397305798,4.463116685,2.459554043,2.604751193,1.956646053,3.29182985,2.721983956,4.445026651,1.6456834,2.639824233,3.556356449,5.798338049,3.418508996,2.647632831,2.035629745,3.991725266,4.403831518,1.66244321,3.184397953,4.806635791,3.082177444,3.405779925,2.615562167,2.35434219,2.690332017,1.753475778,1.934105984,3.538113445,2.134980788,4.498749,1.940701408,3.677092466,4.540733604,3.050392622,2.192537016,3.312707339,2.33790774,3.024788668,4.32126872,2.692369153,2.070103547,3.489534799,1.061780603,3.525282181,4.211364308,2.43871875,2.153685392,2.6139553,4.547711601,3.548770334,2.31527591,3.503305876,1.815752183,2.991498614,3.498072084,2.786172646,3.289264471,3.579576314,3.885681412,2.747660521,2.597445334,3.432812658,2.149847033,2.416771353,2.870961743,3.687206,3.809135146,2.309598846,3.547606612,2.324046674,2.823718544,3.353725783,3.662378884,1.913677934,4.926175608,4.167800823,3.608783775,2.952902976,4.69012367,2.938016968,3.648235688,3.00132581,2.973819289,2.154359001,4.789284735,4.571565279,1.608584862,4.305996524,2.582364551,1.784825656,2.873637508,2.835956413,2.136801833,2.250823119,3.240640859,3.641643619,2.286475244,2.669532243,3.882500934,2.595740457,2.398341833,3.543293283,2.883699585,2.122230074,4.806422714,4.608146223,3.257738095,3.118072198,2.459101784,4.108241976,2.849509845,3.00974637,3.195184161,4.462800191,4.143083519,1.758795526,3.508352071,3.099114638,4.188335845,6.264033117,4.605651834,3.625995467,4.591073393,3.623272191,3.002951391,2.032611048,3.45941508,2.633682469,3.480368888,4.837781446,2.785613785,0.934790745,3.535835791,4.39362508,2.860354325,2.957801394,4.796998431,4.165748851,1.894502278,3.985370302,4.010725855,5.088707828,3.099272347,3.917377371,3.432733483,4.289191326,2.943426413,2.313298521,1.79954237,2.906352505,1.94948979,1.95453106,3.224609943,3.167581408,2.145381596,2.710089993,3.31967926,3.393251387,2.941740605,2.827801299,1.994453768,3.201929076,3.156208459,3.312500802,3.31714876,3.724604221,4.861934574,1.331016376,1.863682542,2.432589647,5.318064015,3.171097672,2.87401038,2.264160652,4.770682241,3.341100739,1.561781564,2.075487413,2.202848023,2.612124936,2.477894627,3.663007141,2.395361194,2.308611998,2.276963294,2.863019819,2.197284543
3.725912291,4.075494206,4.709432102,3.242564642,3.106169616,0,2.55396195,5.483679941,3.082870594,3.872371599,4.449041399,4.269081082,4.028019559,2.878992284,4.561109933,3.136773601,3.338194911,3.584607932,4.676383938,4.215386711,5.242698075,2.6398566,3.571857662,5.068727792,6.11830769,4.013173674,2.283408083,3.129652748,4.038011563,4.465593074,2.414248669,4.503339231,5.066782808,2.938074118,4.239248974,4.294836517,3.39358217,3.578692189,3.62670682,3.001148566,2.73274327,2.524173524,4.382499576,2.634155919,4.157822461,5.608300458,3.187737165,3.649175077,3.232157888,2.663404639,1.96332913,2.941218491,4.053073463,4.058192054,4.335288789,2.797560227,3.014840404,4.291536703,4.167310603,3.443501549,2.077548488,3.767671732,3.326089562,3.406745249,3.530104538,3.877589842,2.909360067,3.502707226,2.665583507,3.236367254,2.756439274,4.566501074,2.843249186,4.30908903,3.624190729,3.162114139,4.248996434,3.917252148,3.954464732,4.235647039,2.598784318,3.96373546,3.534672851,3.096678402,1.758647374,3.117593619,2.324359414,5.4486613,4.437786935,2.373137662,3.754181967,5.028859168,2.602285279,4.149428801,4.915091461,3.759322845,2.702610063,5.328820867,6.650363929,2.428270565,2.185146259,3.463953352,3.98104711,3.504400836,4.191066543,2.558182595,2.69175504,2.993280831,3.631610428,3.563776742,2.99372875,4.479849213,1.835252429,3.717046379,4.28321731,2.858643051,4.761550251,4.279792429,4.780676068,2.568577588,4.388280561,2.759883882,3.490722675,4.093217341,3.204117457,3.965708772,3.765178137,4.200463642,2.187654448,3.886790205,3.434524878,4.071670821,6.637864033,3.430232747,3.713587271,3.850855728,4.051726012,4.855620133,2.553623086,3.301197763,3.583219733,4.198459383,5.21524023,4.015067347,2.747665431,4.365174554,3.852643412,3.729618839,2.261023023,5.913673251,2.452467851,2.189465244,3.934384156,4.370301512,5.033974091,2.876448167,2.830270364,2.583765815,4.068617959,2.484923291,2.672988219,3.092687775,1.882215293,2.732427504,2.946212345,2.597680014,4.076876253,3.032108868,2.653398456,2.363111028,2.384236749,2.813874387,3.277812312,2.885265751,2.834438622,2.041164895,3.586650659,3.472617082,1.655533471,3.154553653,2.541215965,3.025552706,3.076634682,5.907704239,4.279878455,2.660348246,4.444497891,5.664303194,2.917600652,2.266629991,2.446611409,3.313224183,2.766382936,4.082637287,3.893329221,3.756081482,1.70838956,3.00775773,2.381396131,2.559326128
2.990134979,1.803019047,3.313337916,4.140055688,1.553444061,2.55396195,0,3.593527721,2.342120427,3.093872296,2.2731253,1.854713692,1.765071911,2.893686461,3.205443106,1.322942203,1.901441344,1.839863995,2.458070447,2.304343459,3.456809935,1.910601005,1.815297565,2.779814617,5.099117343,2.80848602,2.427911232,1.185200403,2.84145789,3.606029816,2.167433562,2.376417937,3.452375915,2.093447909,2.278753824,1.872022067,1.433148238,1.918442597,1.637383845,1.304172105,3.062846027,1.012659445,3.481859177,1.327757909,2.934877208,4.115823551,1.760344071,1.536220619,2.106932353,1.30665955,1.77803272,2.916781942,1.703069443,1.7342149,3.10273173,1.318076349,2.241912238,2.864664951,1.770737855,1.394580062,2.263958347,3.055404825,2.598441794,1.273647973,2.521448705,1.658938616,2.260619456,2.710774725,1.821600131,2.223073599,2.533782938,3.081467987,2.037019708,2.079908477,2.516185596,1.533544974,2.207236979,3.031258468,3.057773037,2.674666394,1.565262962,2.2875578,1.403859116,2.196181342,2.282314567,2.231573349,1.418744132,3.828670753,3.225811093,2.816804548,2.50987166,3.747864386,1.800158012,2.447152745,2.701576665,2.559324035,1.943557463,3.801739177,4.595071339,1.505967597,3.284455339,1.705702187,1.520645815,2.813870139,1.91954362,1.085264192,1.675422564,2.110027909,2.489582761,1.568408391,1.771855731,3.230904296,1.810653478,2.375276853,2.656327094,1.802547859,2.44472697,3.943361171,3.519395717,2.279818877,2.396002094,1.973732511,2.919379139,2.145310923,2.008344051,1.996732158,3.328914182,2.770078883,1.327217176,2.898529675,1.831199,2.764703051,5.471192875,4.066915342,2.448360441,3.141843909,2.230205795,2.958446237,1.519305396,2.101898589,2.545327967,2.693919775,3.554942179,1.910744669,1.496186824,2.344909002,3.520958185,2.124162008,1.806643673,4.09557424,2.933165948,1.995903078,2.722999175,3.61610276,4.533854357,1.918372671,3.320749864,2.706494652,3.392803491,1.831797645,2.366690836,1.292855202,2.192123241,0.702981214,1.067635569,1.909051609,1.955212583,1.385836219,1.695816102,1.944601628,2.044215652,2.789431287,1.54756104,1.386231727,2.368736899,2.239465574,2.585211699,2.647667514,2.781729023,3.694204922,1.475792573,1.110413552,1.80472368,4.18505856,2.300237509,1.814224848,2.550504087,3.931128558,2.372536178,1.373857198,1.559966593,1.88544204,1.793012727,2.410702254,2.660182784,2.33657105,1.786113633,1.805050359,2.186732628,1.07817177
2.487437322,1.960131279,3.278676524,5.097582727,4.384705475,5.483679941,3.593527721,0,4.438919901,2.664896807,1.736548543,2.924318838,2.161273122,4.756465139,1.962499914,3.054156024,3.392952656,4.062524398,1.328490952,2.445959402,3.349403553,4.56941366,2.270952505,1.759069306,3.590364005,4.617876275,4.272941476,3.328109866,3.863889733,2.838044775,5.15659674,2.831967762,3.72052913,3.808296516,3.842340514,2.614536179,3.209596498,2.41528041,3.157755566,3.364594578,4.05895116,4.173544829,4.187342795,4.17355092,2.78428924,1.995741129,3.680110057,2.536659246,4.529924927,3.776491812,4.526148172,4.357721277,2.253728571,3.183752497,4.693358868,4.307003642,4.185852922,2.96694633,3.095395783,2.87898807,4.403525148,4.184664814,2.981048716,3.112102503,2.327211103,3.011582353,3.977443706,3.719019094,3.127995246,3.3288607,3.3696618,3.679207059,3.126339557,2.858485435,3.846557181,3.373126913,2.876657432,4.126341057,4.472597188,2.626512502,3.694105113,2.815722175,3.239838453,2.886810002,4.339311021,3.091363882,3.569150126,3.166773845,2.931429,4.163660304,3.475864517,4.752970287,3.099024513,2.457540085,1.805296324,3.273147894,3.428887442,2.648518264,2.749151698,3.7494214,4.910174494,3.480971282,3.141710003,3.763839216,2.086907479,3.538398869,3.089958863,3.438229169,2.947433208,3.84607659,4.402138739,2.656719114,3.88418554,3.291872479,2.972571639,4.329352705,3.361740124,4.488361868,2.700017324,3.581457488,3.244328092,3.859277714,3.894607077,3.89719656,4.053084851,2.203493858,5.189320306,2.608719206,3.724219404,2.694091477,2.610526169,2.822133458,3.349386078,5.49229665,3.715813826,3.102243224,2.846821577,3.851784636,4.080202561,3.648057616,4.210074904,3.594808931,2.812781028,2.204917066,4.39181398,1.975797868,3.053760761,2.761630743,3.98951407,1.649142996,4.290412273,5.019467546,2.431929295,3.08192641,6.303694755,3.215995142,4.391398492,3.910020405,3.641474177,3.397160323,4.934261504,3.034140398,4.563957195,3.355123726,4.23642607,3.258387473,3.118288352,3.37762112,3.263014296,4.106745908,3.940149693,4.165223078,2.360908927,4.140360195,4.365137649,4.172554862,2.6910598,3.063970658,4.632565658,4.938368784,3.803664674,3.730424363,3.261997009,4.489707706,1.724259928,3.864193404,3.629399785,2.220148891,4.357557281,3.87027577,3.346154938,3.942692755,4.112473116,4.075573081,4.260092568,4.375989298,4.395042152,3.984513124,4.703549921,3.220012425
3.307400184,3.175825883,3.995426358,5.112709702,2.090195418,3.082870594,2.342120427,4.438919901,0,4.334854682,3.425715679,3.488256892,3.042222529,4.21320814,4.640185599,2.498106078,3.800979382,3.641875075,3.648836112,2.182979137,3.924253295,2.871230235,3.306660727,4.301055522,5.819300821,4.449377111,1.719026655,2.76530601,4.651894689,4.803381585,2.240333095,3.850210973,5.394470015,4.069646764,4.36161662,2.950785019,2.924261102,2.596139013,2.947585364,2.579873314,3.351839186,2.511777737,4.370807533,3.096737424,3.150693982,4.961239777,4.021991533,2.815352102,3.892881828,3.064110251,3.269826272,4.424006936,3.279130014,3.071914985,5.219198692,1.480227497,4.382542669,4.827375571,3.745133765,3.289214658,2.70613789,4.938839996,3.54542233,3.236772657,3.336558726,2.489474654,3.681161697,2.820315645,3.181011113,3.052203092,3.044796523,4.378218629,1.957610588,3.945480799,2.405428644,3.039585119,3.161527063,4.151547893,2.30420244,4.665520231,3.041384956,4.393702061,3.609548874,2.598149118,3.617007288,3.692112716,1.527427457,5.66563259,4.233601377,2.521002516,4.132062503,5.270678485,3.247115046,4.139023426,3.268289207,3.957470219,2.169808288,3.929536783,5.314407196,1.426554248,3.84907535,2.904827476,2.491301508,2.636349475,3.068742644,2.920926893,2.238851696,2.758478781,3.946140284,3.69512887,3.535292208,3.626206301,2.696443469,3.23078122,3.587756395,3.994591716,3.152327479,3.550784102,4.936685728,3.740450463,3.873479142,2.581618967,4.020959053,4.215169155,3.342982715,3.515741888,5.534083517,3.998974153,2.153907997,3.805179965,3.759465521,4.243597904,6.699339,5.239834629,4.423613635,4.203558592,4.22057017,4.526706447,3.298237479,3.094925106,4.182946745,4.779579536,5.394895046,3.072004227,1.639105212,3.939336113,4.307902839,3.676323639,3.726994194,5.336024515,3.892921085,3.017418134,3.837954608,3.450721462,5.296832645,3.159605236,3.749736394,3.758431474,4.888092105,2.222904127,3.445666331,2.791842176,2.634155034,2.865057949,2.803649089,3.462597499,4.039248339,1.616108815,2.212409357,3.818979709,3.306730958,2.667606753,3.129947265,1.972038362,2.78166318,2.44321696,3.836186296,3.061415728,3.394844315,4.040672609,1.810253608,2.432010832,3.245271127,5.940503688,3.346867518,3.131611199,2.731643789,5.250176172,4.31620952,1.520135422,2.000191416,3.08264506,3.29199783,2.799629943,4.792346125,4.211267105,2.680613349,3.407037502,2.229594195,2.500603903
1.969080986,2.733363354,3.249926442,2.611900101,4.412773061,3.872371599,3.093872296,2.664896807,4.334854682,0,2.90214472,3.432209392,2.618849343,3.317289962,1.036708005,2.849021368,2.76358926,3.841767527,2.660650584,3.286276106,3.71490131,3.942418286,2.204198591,3.08977153,3.372957687,3.783049514,3.424764746,2.876478306,2.610563487,2.029771859,4.48397993,3.016058857,3.061301968,2.486481344,3.462154168,3.311973525,3.239229131,2.730644214,3.333903506,2.898030481,2.798829633,3.382010521,3.016293895,3.347797196,2.491623571,3.286812766,2.580783964,2.710289291,3.356424303,2.760732133,2.906982621,2.045833027,2.789421631,3.542618638,4.247152547,4.088202172,2.843796975,2.221818367,3.465332042,2.763591583,3.193580491,2.61348069,1.578026647,2.735059643,1.361088813,3.474073111,2.702049385,2.822152298,1.919951872,2.164948432,1.694419447,3.133866028,2.490374818,3.39119047,3.510510871,2.861027105,3.368997528,3.974917929,4.233110878,2.080034827,3.12049375,2.2007916,3.067276928,2.267388393,2.370339421,1.159518918,3.021208667,2.772463245,2.136790214,2.889420883,3.354493573,3.894250254,1.681473308,1.811997485,3.389919104,3.251393454,3.062264098,3.211723919,4.91581797,3.373482796,3.088289965,2.989644381,3.767606661,3.39768991,2.682066225,2.609576315,2.665290565,2.225033594,1.56384877,3.698271521,3.388163184,2.528406487,2.517230759,3.285458487,2.661338117,3.12863069,4.36181582,3.468875013,1.77848486,2.108602197,3.204591012,2.98070135,2.126150958,3.607745236,3.004171961,2.368178046,3.609835034,1.666468527,2.990567503,2.193257168,1.895865261,2.035121595,3.442186423,3.722862863,2.478072991,1.328503127,2.282772688,4.563908183,3.438043625,2.682464253,3.787269848,3.041906457,2.357672308,2.486402115,4.125131121,2.334543459,1.767442454,2.390532785,2.52374018,2.987417569,2.386367486,4.096027604,1.112801493,2.935572946,5.199400473,1.77568463,3.295670672,2.382275066,2.221339057,2.293269719,4.019586383,2.953483054,3.087132701,2.700075578,3.786965901,1.764223242,2.875979603,3.243909588,2.282531548,2.299665244,2.094554506,3.308955542,1.854116394,3.871539705,3.138912581,2.662679092,2.121800673,2.2652643,2.603150909,3.332890693,3.548071474,3.60264922,2.575416521,4.143624855,2.248494065,2.519655285,4.213072746,2.730696361,2.837664657,3.33020257,2.801526913,3.436752808,2.986812697,4.096317876,3.182367013,4.201760075,3.132403029,3.214645291,3.933473285,2.347011881
