0,12.72346567,12.22531242,12.1000316,14.28381245,11.30441693,12.82146795,11.18752642,12.5991314,11.01421118,12.02239517,14.9245238,16.03677767,12.44557284,12.6124517,12.88382122,13.83096919,10.4211724,13.25831373,13.27505426,12.7901868,14.18543596,11.07625054,12.3294673,11.9209016,12.33864416,12.02541205,11.35482373,8.593465734,14.14083169,10.74435884,13.56703244,11.63312367,11.59439804,12.78678967,12.23240786,12.43092882,15.03471553,14.31810943,14.0204083,14.84888418,10.58691609,10.72650805,16.09513118,11.95737405,11.59106093,14.64857116,14.30701187,14.07994787,12.04409097,12.77842467,11.91290474,15.00911364,11.14906812,8.490130033,9.899141364,15.57049209,10.29839221,14.92480293,12.32776163,12.61893652,11.38581617,9.817092062,15.39285511,10.82901752,12.77361499,11.54649311,14.24480077,14.80582722,12.48966967,13.95856019,13.03493515,11.54973337,12.83813925,10.59309211,11.64067504,11.22375936,14.58532723,15.17676642,12.7513165,14.19372791,12.97180493,14.04040387,9.976477158,14.41652497,13.40924379,13.42077188,12.19741311,13.76462548,14.58443098,12.67592423,14.53542225,13.90780412,10.58152058,12.12745866,14.29497873,12.04876254,11.43414237,13.25929773,15.88963934
12.72346567,0,11.75932935,14.8708004,14.59357584,12.25611602,12.8108013,12.91422274,13.89152121,12.31540456,13.15195996,15.43156784,13.9755818,10.38029231,13.74666717,13.94824083,11.70917749,10.79591455,14.31616446,13.52419114,11.22169026,10.98980739,13.35059525,12.72055358,11.44182293,15.44837875,11.96437537,13.78768841,11.84927926,12.69723387,11.28588786,11.11815013,11.64077321,14.55229451,15.3382614,11.50130442,12.79283071,13.13181825,10.97567804,13.13786367,14.4287139,13.07869531,11.52156971,13.70730647,12.83807899,12.11820371,12.87782773,12.71816567,14.95651203,12.53808626,12.80564036,11.52667633,14.18992776,8.269507544,10.29133149,12.48141618,14.1813436,10.40831941,15.26054025,13.99475074,12.51190871,12.91331684,10.68705267,13.51885137,12.06893408,12.2714094,12.78864189,12.26273878,15.03153296,12.15246163,10.39904704,9.888354582,14.57455248,11.91879124,13.67558166,10.40106411,16.38425569,14.46302125,13.4997707,12.33722221,15.74869243,12.79547688,8.791899435,9.63773589,11.73728675,14.57702321,14.02686672,11.98124679,13.95672027,15.60960282,13.49718687,15.5635494,16.03365203,12.52721765,11.61334052,13.7541345,15.53440711,13.39579044,10.90241336,16.15531239
12.22531242,11.75932935,0,13.26087431,13.00927293,8.777655351,10.7750282,11.31525147,11.11680496,12.1893572,11.64094532,11.98665111,15.42964529,9.513631853,11.15152251,10.88364385,11.04117296,14.00899662,12.44834169,14.69082229,12.20303442,11.58254862,11.07182,12.99362726,10.48993486,15.57058709,11.32924044,10.87407505,10.17589404,13.11130489,10.6967334,11.76606974,11.01496518,14.77572451,14.45531554,12.64501177,11.65063361,11.21384127,11.59848837,15.18061181,13.01799828,12.84948887,11.54728498,16.69330824,11.80939508,11.91031926,12.5075152,12.4160289,11.79909141,11.74410477,10.54436255,8.753956257,12.2811045,12.79129739,10.26013629,10.26625859,16.53195247,12.88359812,13.11960137,14.21859473,12.14427971,13.56118877,8.498710201,10.18023372,9.785827635,10.13428178,11.7559145,13.3622751,13.92736101,12.04183703,11.47220502,12.19846659,11.63502054,12.05535794,10.94451721,11.61313518,14.17453291,12.68210142,10.43419238,13.45406948,14.08370006,12.24692581,11.93111345,12.19291761,12.59815463,13.65912864,11.96642239,12.20840014,14.50012572,15.41826244,12.07189457,14.89392461,14.47066648,15.20454089,13.27079431,10.94762057,14.77412121,12.00438417,13.55229796,15.91296752
12.1000316,14.8708004,13.26087431,0,11.42100498,10.25479275,12.05603112,10.87148248,11.77222201,11.08505354,13.21055778,11.02766682,13.15999641,10.80543059,10.77192173,9.927051696,11.7229872,11.88865917,10.66249356,12.95532052,11.89427738,12.11067987,9.721906916,10.82101085,10.80496168,10.37118487,11.10907876,10.03379669,8.67159761,12.37995886,12.04647506,13.34438067,12.86661349,10.35906519,11.80872906,12.85698797,12.59304999,11.89236502,13.93801685,11.74632213,9.391757675,13.6701257,9.574240536,13.85872954,10.0833198,13.66267527,11.36896922,12.5127255,10.15774768,13.14588604,10.18093692,11.66597216,10.69738512,10.14774221,13.63558994,12.35746037,11.83905428,11.62187871,9.906264221,13.49709694,9.674021571,12.85260327,11.44179184,12.56255811,10.15753129,9.303548088,10.6981614,11.77400645,11.7458359,12.05490114,10.57732246,11.26417009,12.93523622,12.22461123,8.489791297,15.87069532,13.5508008,11.64144152,11.08983055,11.34300216,10.95556575,11.58544138,13.94791557,11.97012882,14.02773808,11.15081836,11.32445956,12.66531163,10.58516458,18.37333599,10.09152888,14.28955094,12.24902669,11.91936166,10.99436185,10.4081922,10.61183102,11.96411572,11.27878323,11.89163267
14.28381245,14.59357584,13.00927293,11.42100498,0,11.44549175,13.49358397,12.47526899,10.77966091,16.04874108,13.04652343,13.9179931,13.82563085,11.41072511,14.1353372,10.23670779,14.18264018,13.61387858,13.02660067,16.61182002,13.85321218,13.34100816,8.273221248,14.90069693,12.20520679,12.26043816,13.3227061,13.93863684,11.23887832,13.57092983,11.39211341,15.98619509,14.62284708,14.36494332,13.13384234,13.02733076,11.07446399,13.15127117,14.00779159,14.87014958,11.72790015,15.58260181,11.09515199,14.18348295,12.61049356,12.06794594,15.18772911,12.23822927,12.40590991,15.11326886,12.60022632,15.7312081,11.10314916,13.04983501,15.6400579,12.94946387,14.29720966,12.7109298,9.913701217,12.64329467,14.8202574,13.19997844,13.66956223,15.43390456,12.37731601,13.8205391,11.32000118,12.11340932,12.61914642,12.52277135,14.24850441,12.4833137,12.80682892,11.33054567,13.68386351,15.70145509,16.93358394,16.73735599,13.09553765,14.24977996,13.85672475,10.81968326,14.48287733,12.18876834,14.59719327,13.06550206,14.02730632,14.43313749,13.26310985,17.64234593,13.45046052,17.42461314,16.55272385,14.3024322,13.55292463,14.01470932,12.8032248,16.27748702,10.14885226,14.181327
11.30441693,12.25611602,8.777655351,10.25479275,11.44549175,0,10.41455987,9.33399813,10.058458,8.529227626,10.25935974,12.87299409,13.73770732,10.70751035,8.323926344,9.890102086,10.6569361,10.25588353,9.086453625,11.26802349,8.916681673,10.26318415,10.24958125,10.65559605,11.48758833,13.1661302,10.28572733,9.809485242,7.924384776,12.26217106,7.78868402,9.570278359,8.884099834,11.30271423,10.87902862,9.950122427,10.35910997,8.57523243,11.55673588,12.1528676,8.68656946,11.80979583,9.231138634,12.02319976,9.074598078,10.85570801,10.11306271,9.609116539,8.660984972,10.68322809,9.721909718,9.983276511,8.719348343,10.41876345,10.31577016,7.589041189,12.09754479,10.42545036,9.867992525,9.840727564,10.95259283,9.857008801,7.192381954,10.20176771,8.711691248,9.99782922,7.529410002,11.53409549,9.664270601,9.896453151,10.55958849,9.623352338,10.26170853,9.160312209,10.14335509,10.65854258,10.83244936,10.93976125,10.77845563,11.56777927,14.00594792,8.508096941,10.23657783,8.984385008,11.37537045,9.649485755,10.12013568,8.362419155,13.00665804,14.70895507,9.403343849,12.05126249,11.16877502,13.37496161,11.72113246,10.10937445,12.97621033,11.64556971,9.882750278,14.90410391
12.82146795,12.8108013,10.7750282,12.05603112,13.49358397,10.41455987,0,11.23896732,11.72028397,10.25029111,11.89418746,13.81553422,11.9304385,11.006792,10.35785662,11.69300048,14.28378119,11.77180947,13.21208372,13.65080887,12.59777632,11.62578214,11.23338933,10.64213567,14.24235274,13.96446915,11.85365982,10.95564775,11.66732652,13.82369078,12.09243626,11.35263188,11.82801704,14.08718931,11.71583954,10.85678327,16.11002605,13.15686017,14.04691983,15.11650267,11.24764245,13.1856475,12.07792586,15.78206452,13.48297565,14.20158109,11.53313077,13.43317597,13.20896714,13.06962281,11.80804804,11.08716459,12.58890995,10.27675825,11.77312826,12.55176223,15.48971054,11.67364753,15.49953945,14.0156465,10.35707781,11.58031828,9.469441649,14.00449514,10.16574643,12.21508629,12.17055262,14.26716215,14.87593644,12.53337096,9.646188208,10.95632557,13.28640689,10.73670712,10.42855975,14.40006448,11.99487615,12.98676619,12.05409196,11.06915063,16.33077167,11.10567986,10.61557814,11.14860143,15.80291685,13.99349245,13.40213093,11.55618028,14.0674728,13.98950288,13.10562064,15.72135069,11.89008374,14.33437005,12.00440576,10.51455007,13.87648145,10.95975811,13.03400913,10.96776737
11.18752642,12.91422274,11.31525147,10.87148248,12.47526899,9.33399813,11.23896732,0,10.1748375,10.70379466,8.931265815,15.3394262,10.15298401,9.769424149,11.23310666,12.18930577,11.95897989,10.18095387,13.49069651,9.237935831,10.75946842,11.09298021,11.49193909,13.87301654,10.11508329,11.44122541,9.284723114,11.90870982,7.737244719,10.73797523,9.489204004,10.9238069,10.97497426,8.172916219,12.92682435,12.09730978,13.18103555,11.02038642,11.3872311,11.21017975,13.51065983,13.4649741,9.073506378,14.7247789,11.33130991,10.3318715,12.76843533,11.34336875,11.56780763,13.62545303,9.959967394,9.251760581,8.940854061,10.30975109,10.9174677,8.732816586,12.2489117,7.367151695,10.77101827,12.74313023,10.53638898,13.92647015,10.50829726,12.70190315,8.9487203,11.38612635,10.28704081,12.0727734,11.79739583,9.643177601,14.04029325,9.677203392,10.62015058,11.55884338,8.917958598,14.34240495,12.4430336,10.55499195,12.34598202,9.740182764,12.20216335,6.850305911,11.34542458,11.02400579,9.893029949,11.27167919,9.242210676,11.79891779,13.39766115,14.94820866,9.34962787,11.10782007,13.14735026,11.66483983,10.98889057,10.56353366,10.44169436,9.347916921,9.556419285,15.60187421
12.5991314,13.89152121,11.11680496,11.77222201,10.77966091,10.058458,11.72028397,10.1748375,0,12.5046901,10.67353232,14.02143887,14.07606662,10.21667876,12.12989984,10.76651143,13.38902885,11.58608996,12.88283488,16.1027523,14.8418237,11.38178138,11.64548956,14.73053103,11.61778193,13.1930429,12.48565972,10.34826287,10.2368601,13.76511137,9.136260147,14.65611321,9.928960419,11.81920169,12.31200802,14.65014622,12.06949071,10.62279589,14.28516903,11.90419624,12.06152099,13.24006965,9.303722797,16.03245657,10.3903962,12.16650138,12.67272667,10.9327992,10.83296545,13.24129835,10.04725213,13.13215892,10.55694547,10.71754428,11.4587147,11.49138788,14.25152035,9.655144805,11.06884947,12.04079589,10.62167822,13.09200753,12.44350755,13.5216112,11.66959329,12.25848246,11.43110129,10.56744567,12.19792393,13.85997879,13.41628,10.26714379,12.14429622,13.96671235,12.10351145,15.23942538,15.31780206,14.63013154,14.37196719,9.134755309,10.69792662,8.881863057,14.19246728,10.92293716,14.61745884,14.26895014,10.71063084,14.30455415,13.47566877,14.28788078,13.01922628,14.61768517,14.02155566,13.39051636,11.90047738,11.35464898,12.90883675,13.41311193,10.53655656,15.69783218
11.01421118,12.31540456,12.1893572,11.08505354,16.04874108,8.529227626,10.25029111,10.70379466,12.5046901,0,10.23131853,13.64523854,15.39812899,10.86712708,10.94509187,12.70984123,10.55586586,10.25870677,11.08768433,10.96100275,11.07364167,11.65796966,12.96540666,12.23011935,12.19975325,13.67233497,11.41653777,12.2586396,10.08895524,12.44040034,11.45816987,8.295578712,9.807772254,10.88027804,12.48550959,10.26731094,13.77709069,10.73928801,13.2039318,13.25353685,12.18854318,11.37873352,9.478275336,14.03577263,8.486747048,11.97767436,9.756792844,13.34851535,11.69449574,10.75927256,11.25125511,9.470788674,12.69627309,9.52960276,8.968007028,9.77611097,14.53420325,9.71219628,13.24031804,11.43774814,8.000145011,11.92780332,8.641595174,13.97165369,10.99739585,10.50610044,10.70068423,12.89763429,13.56547272,10.71951188,9.550983537,10.97800892,12.17247811,11.72701615,10.36769866,11.46910743,10.8974652,11.16827525,12.47215464,11.59129186,15.17630797,10.93394394,11.71799493,10.10686015,13.24537894,10.99067217,13.86537095,11.19887626,14.00666845,15.1700141,9.492478239,12.12216532,10.65348085,14.39654529,9.74111881,10.66808439,14.97427388,9.582053754,12.53980272,13.58051448
